ID,Vec
1434,"['监理', '有限公司']"
1435,"['在', '实施', '项目', '监理', '存在', '失职', '行为']"
1436,"['中', '上报', '人员', '不符', '核查', '义务']"
1437,"['方案', '进行', '审核']"
1438,"['时间', '不同步']"
1439,"['特别', '是', '两次', '拆除']"
1440,"['均', '未发现']"
1441,"['监督管理', '站']"
1442,"['工作', '有漏洞']"
1443,"['未发现', '不一致', '问题']"
1444,"['发现', '监督', '登记手续']"
1445,"['既', '未严格依法行政']"
1446,"['也', '未移交', '有关', '部门', '处理']"
1447,"['和', '城乡建设局']"
1448,"['检查', '不力']"
1449,"['未发现', '问题']"
1450,"['器材厂', '安全管理混乱']"
1451,"['进行', '安全教育培训']"
1452,"['员工', '入厂', '未经', '三级安全教育']"
1453,"['负责人', '未取得', '安全资格证书']"
1454,"['、', '安全操作规程']"
1455,"['作业', '实行', '票', '制度']"
1456,"['危险', '因素']"
1457,"['投入', '不足']"
1458,"['未配置', '防护', '设备']"
1459,"['致使', '事故', '发生']"
1460,"['正确', '施救', '盲目', '施救']"
1461,"['隐患排查', '制度']"
1462,"['未定期', '开展', '隐患排查', '工作']"
1463,"['直梯', '无护笼']"
1464,"['除尘', '用水', '无过滤']"
1465,"['易', '堵塞', '及时', '整改']"
1466,"['生产', '管理混乱']"
1467,"['承包', '给', '个人']"
1468,"['未签订', '承包', '协议']"
1469,"['致使', '各自为政']"
1470,"['安全检查', '流于形式']"
1471,"['检查', '停留', '口头', '告知']"
1472,"['致使', '长期存在']"
1473,"['项目', '施工单位']"
1474,"['监理', '要求', '落实', '检验', '制度']"
1475,"['人员', '到场']"
1476,"['人员', '签字', '手续']"
1477,"['从业人员', '安全意识淡薄']"
1478,"['未按规定', '进行', '和', '安全教育培训']"
1479,"['包括', '汽车吊司机']"
1480,"['未有效', '开展', '隐患排查治理', '工作']"
1481,"['安全管理', '存在', '没有', '及时发现']"
1482,"['规章制度', '不健全']"
1483,"['安全管理人员岗位职责', '不明确']"
1484,['项目经理王在栋']
1485,"['但', '因', '一直', '搁置']"
1486,"['致使', '疏于', '管理']"
1487,"['长春市城达市政工程监理有限公司', '是']"
1488,"['在', '实施', '项目', '监理']"
1489,"['履职尽责', '不到位']"
1490,"['不完善', '管理制度', '不健全']"
1491,"['问题', '未及时发现', '提出', '整改措施']"
1492,"['发现', '施工单位', '存在', '汽车吊', '进场']"
1493,"['未采取有效措施', '制止', '督促整改']"
1494,"['有限公司', '是']"
1495,"['未尽', '到', '管理', '职责']"
1496,"['施工单位', '存在', '未及时发现']"
1497,['经']
1498,"['性质', '为']"
1499,"['类别', '为']"
1500,"['等级', '为']"
1501,"['租赁', '站', '维修工张卫东']"
1502,"['没有', '明确', '告知', '吊篮', '没有', '维修']"
1503,"['进行', '没有']"
1504,"['开关', '置于', '断开', '位置', '加锁']"
1505,"['吊篮', '检查', '记录', '不真实']"
1506,"['没有', '出', '吊篮']"
1507,"['集团', '有限公司']"
1508,"['无验收', '和', '制度']"
1509,"['人员', '无章可循']"
1510,['吊篮']
1511,"['没有', '设置', '安全警示标志']"
1512,"['姚洪财', '进行', '高处作业吊篮', '安全技术交底']"
1513,"['无吊篮', '交接班记录']"
1514,"['施工员', '无证上岗']"
1515,"['租赁', '站']"
1516,['操作规程']
1517,"['无维修', '管理制度']"
1518,"['落实', '不到位']"
1519,"['山东德广建筑安装', '有限公司']"
1520,['不到位']
1521,"['检查', '不到位']"
1522,"['监理', '有限公司']"
1523,['在']
1524,"['不能', '及时发现', '施工现场', '存在', '安全隐患']"
1525,"['未发现', '后', '未验收']"
1526,"['建设集团股份有限公司', '是']"
1527,"['方案', '不完善']"
1528,"['措施', '不具体']"
1529,"['致使', '不得', '当']"
1530,"['附近', '没有', '加', '设', '警示标志']"
1531,"['从业人员', '安全意识淡薄']"
1532,"['未按规定', '进行', '和', '安全教育培训']"
1533,"['未有效', '开展', '隐患排查治理', '工作']"
1534,"['安全管理', '存在', '没有', '及时发现']"
1535,"['监理单位', '提出', '未按规定']"
1536,"['致使', '重复']"
1537,"['规章制度', '不健全']"
1538,"['安全管理人员岗位职责', '不明确']"
1539,"['法律法规', '确定', '安全管理', '职责']"
1540,"['过程', '中']"
1541,"['监理单位', '下达', '停工整改指令']"
1542,"['停工', '只', '做', '停工', '处理']"
1543,"['没有', '全面', '开工']"
1544,"['长春市唯实建设工程项目管理有限公司', '是']"
1545,"['在', '实施', '项目', '监理']"
1546,"['履职尽责', '不到位']"
1547,"['中', '存在', '未及时发现']"
1548,"['没有', '防护']"
1549,['问题']
1550,"['下发', '整改', '通知']"
1551,['但']
1552,['报告']
1553,"['数量', '配备', '问题']"
1554,"['单位', '反映']"
1555,"['并未', '坚持', '要求', '施工方']"
1556,"['有限公司', '是']"
1557,['对']
1558,"['致使', '不得', '当']"
1559,"['安全管理', '不到位']"
1560,"['未认真', '督促', '长春市唯实建设工程项目管理有限公司', '履行', '安全监管职责']"
1561,"['发现', '堵洞', '有缺陷']"
1562,"['只是', '要求', '整改']"
1563,"['并', '未采取有效措施', '制止', '违规违章作业行为']"
1564,"['区住建局', '是']"
1565,['在']
1566,"['多次', '进行', '现场', '检查']"
1567,"['事故', '发生', '次', '下达', '停工整改通知书']"
1568,"['仍然', '没有', '全面', '停工整改']"
1569,"['对', '没有']"
1570,"['未采取有效措施', '制止', '违法施工', '行为']"
1571,['不到位']
1572,"['监督', '落实', '公示', '制度', '有', '死角']"
1573,"['长', '职责不清']"
1574,"['检查', '走过场']"
1575,"['隐患排查治理', '不彻底']"
1576,"['企业', '存在', '没有', '及时发现']"
1577,['经']
1578,"['性质', '为']"
1579,"['类别', '为']"
1580,"['等级', '为']"
1581,['死者管伟先']
1582,['安全意识淡薄']
1583,"['在', '悬挂']"
1584,"['操作规程', '佩戴', '防护', '工具']"
1585,"['措施', '不到位']"
1586,"['在', '是否', '稳固']"
1587,"['从事', '高处作业']"
1588,"['导致', '坠落', '死亡']"
1589,"['使用', '维修', '不到位']"
1590,"['致使', '存在', '缺陷']"
1591,"['安装', '作业', '架子工资格证']"
1592,"['使用', '要求']"
1594,"['主体责任', '落实', '不到位']"
1595,"['规章制度', '不健全']"
1596,"['工人', '进行', '和', '培训']"
1597,"['致使', '不熟悉']"
1598,['安全意识淡薄']
1599,"['未有效', '开展', '隐患排查治理', '工作']"
1600,"['安全管理', '存在', '没有', '及时发现']"
1601,"['未约定', '各自', '安全生产管理职责']"
1602,"['也', '未签订', '管理', '协议']"
1603,"['管理', '不到位']"
1604,"['现场', '没有', '监管', '人员']"
1605,"['人员', '不具备', '资格', '没有', '及时发现']"
1606,['架子工']
1607,['经']
1608,"['性质', '为']"
1609,"['类别', '为']"
1610,"['等级', '为']"
1611,"['现场', '负责人刘超']"
1612,"['安全管理', '职责']"
1613,"['检查', '安全生产', '状况']"
1614,"['及时', '排查', '生产安全事故隐患']"
1615,"['能', '及时发现', '冒险', '行为']"
1616,"['负有', '领导', '责任']"
1617,"['法定代表', '人']"
1618,"['作为', '主要', '负责人']"
1619,"['未能', '督促', '检查', '安全生产', '工作']"
1620,"['及时', '消除', '生产安全事故隐患']"
1621,"['领导', '责任']"
1622,['蛟河市市政维修管理处']
1623,"['未严格', '落实', '和', '操作规程']"
1624,"['管理', '存在', '漏洞']"
1625,"['是', '该起事故', '发生']"
1626,"['蛟河市市政维修管理处', '主任', '于', '立新']"
1627,['在编人员']
1628,"['作为', '第一', '责任人']"
1629,"['管理', '责任']"
1630,"['管理', '不到位']"
1631,"['也', '是', '事故', '发生']"
1632,"['清', '掏队队长季同涛']"
1633,['在编人员']
1634,"['安全监督管理', '不严']"
1635,"['管理', '规定']"
1636,"['也', '是', '事故', '发生']"
1637,"['公司', '在']"
1638,"['管理', '不到位']"
1639,"['从业人员', '进行', '和', '培训']"
1640,"['工人', '安全意识淡薄']"
1641,"['负责人', '未履行', '工作', '职责']"
1642,"['督促', '检查', '安全生产', '工作']"
1643,"['及时', '消除', '生产安全事故隐患']"
1644,"['安全意识', '不强']"
1645,"['辨识', '未辨识', '出来']"
1646,"['项目部安全员徐开红', '未认真履行', '安全管理', '职责']"
1647,"['没有', '履行', '技术交底程序']"
1648,"['没有', '做到', '跟班作业']"
1649,"['缺乏', '检查']"
1650,"['认真', '履行', '领导']"
1651,"['没有', '全面', '掌握', '安全生产', '状况']"
1652,"['没有', '及时', '制止', '违规行为']"
1653,"['负责人巩厚涛', '未认真履行', '安全管理', '职责']"
1654,"['缺乏', '监督', '检查', '安全生产', '工作']"
1655,"['未及时', '消除', '生产', '事故隐患']"
1656,"['事故', '发生', '未及时', '上报', '安全生产', '事故']"
1657,"['项目部', '落实', '技术', '措施', '不到位']"
1658,"['执行', '检查', '不到位']"
1659,"['隐患排查治理', '不到位']"
1660,"['检查', '不到位']"
1661,"['中辰矿业', '技术负责人刘善', '在', '管理', '职责']"
1662,"['落实', '不到位', '隐患']"
1663,"['管理', '职责']"
1664,"['隐患排查治理', '责任']"
1665,"['消除', '安全生产', '事故隐患']"
1666,"['事故', '发生', '时限', '上报', '生产安全事故']"
1667,"['安全管理', '职责']"
1668,"['缺乏', '安全检查']"
1669,"['项目部', '未落实', '技术', '措施', '未消除']"
1670,['事故']
1671,"['管理', '不到位']"
1672,"['没有', '及时', '清理', '作业', '人员']"
1673,"['是', '这起事故', '发生']"
1674,"['培训', '不到位']"
1675,"['是', '这起事故', '发生']"
1676,"['人员', '未按照', '吊装作业安全操作规程', '进行', '吊装作业']"
1677,"['未检查', '吊挂位置']"
1678,"['进行', '人为', '辅助']"
1679,"['起重作业人员', '未按照', '起重作业安全操作规程', '进行', '起吊', '作业']"
1680,"['未进行', '试吊']"
1681,"['就', '进行', '起吊', '作业']"
1682,"['人员', '进行', '现场', '安全管理']"
1683,"['作业', '人员']"
1684,"['未佩戴', '劳动防护用品']"
1685,"['时', '未在', '空旷平整']"
1686,"['管理', '不到位']"
1687,"['现场', '隐患排查', '不到位']"
1688,"['致使', '没有']"
1689,"['防护板', '存在', '事故隐患']"
1690,"['是', '造成', '这起事故']"
1691,['间接原因']
1692,"['培训', '不到位']"
1693,"['主要', '原因']"
1694,"['安全意识', '缺失']"
1695,['管理混乱']
1696,"['且', '未设立', '指挥', '作业']"
1697,['次要']
1698,"['均', '未设置', '安全警示标志']"
1699,"['未悬挂', '岗位操作规程']"
1700,"['未按照', '操作规程', '施工']"
1701,"['隧道', '处于', 'N2粘土岩', '地层']"
1702,"['隧道', '开挖', '较', '小']"
1703,"['施工', '以来']"
1704,"['数据', '显示']"
1705,"['沉降', '量', '最大', '为']"
1706,"['最大值', '为']"
1707,"['收敛', '量', '最大', '为']"
1708,"['支护', '未出现', '裂纹', '剥落', '掉', '块']"
1709,"['表明', '隧道拱顶', '坍塌']"
1710,"['墩梁隧道', '属', '大断面']"
1711,"['开挖', '较大']"
1712,"['较', '低']"
1713,"['被', '水平', '易发生', '坍塌']"
1714,"['钙质结核层', '位于', '以上', '2m']"
1715,['限制']
1716,"['TSB地质雷达', '超前', '、', '超前探孔']"
1717,"['状', '钙质结核层', '存在']"
1718,"['难以', '发现']"
1719,"['形成', '特殊', '地段']"
1720,"['未细化', '设计']"
1721,"['全隧单层', '超前', '均', '采用', '外', '插角70', '设计']"
1722,"['可能', '造成']"
1723,"['形成', '相交', '状况', '地质风险认知不足']"
1724,"['依然', '按外', '插角70', '设计', '要求', '施工']"
1725,"['致使', '受到', '扰动']"
1726,['中铁四局集团']
1727,"['没有', '及时', '做到', '封闭', '施工']"
1728,['导致']
1729,"['粘性', '减弱']"
1730,"['自稳性', '削弱']"
1731,"['存在', '漏洞']"
1732,"['在', '情况下']"
1733,"['工头齐文鑫', '未向', '公司', '报告']"
1734,"['擅自', '安排', '民工', '进入', '工地', '施工']"
1735,['不到位']
1736,"['是', '事故', '发生']"
1737,"['延安鑫祺工程', '监理有限责任公司']"
1738,"['专项施工方案', '进行', '审查']"
1739,"['对', '发现', '未及时', '要求', '施工单位']"
1740,"['主管部门', '报告']"
1741,"['陕西宇泰建筑设计', '有限公司']"
1742,"['基本建设', '程序']"
1743,"['先', '勘测', '原则']"
1744,"['中', '提出', '措施', '建议']"
1745,"['咨询', '有限公司']"
1746,"['基本建设', '程序']"
1747,"['先', '勘察', '原则']"
1748,"['内容', '进行', '审查']"
1749,"['未按规定', '上报', '中', '发现', '违法违规行为']"
1750,"['已', '审查', '审查合格书']"
1751,"['存在', '违反', '问题']"
1752,"['前未', '做', '地质', '勘测']"
1753,"['直接', '委托', '建筑设计']"
1754,"['履行', '安全管理', '责任', '不到位']"
1755,['事故中间接原因']
1756,"['工程施工', '前']"
1757,"['没有', '领取', '施工许可证']"
1758,"['国家有关', '规定', '办理', '工程质量监督', '手续']"
1759,"['[', '建筑工程开工前']"
1760,"['应当', '申请']"
1761,"['建设行政主管部门', '确定', '工程', '除外']"
1762,"['办理', '申请', '建筑工程施工许可证']"
1763,"['属', '违法开工', '建设']"
1764,"['没有', '从事', '建设工程', '活动']"
1765,"['必须', '严格执行', '基本建设', '程序']"
1766,"['坚持', '先', '勘察']"
1767,"['不得', '超越', '审批', '建设项目']"
1768,"['应当', '施工图设计文件', '报', '部门', '审查']"
1769,['具体办法']
1770,"['会同', '有关', '部门', '制定']"
1771,"['施工图设计文件', '未经审查批准']"
1772,"['不得', '使用']"
1773,"[']', '规定']"
1774,"['单位', '进行', '勘查', '设计']"
1775,"['没有', '出具', '设计', '图纸']"
1776,"['出具', '一张', '简易施工图纸']"
1777,"['内容', '要求', '进行', '施工']"
1778,"['7', '日']"
1779,"['均', '有', '少量', '降雨']"
1780,"['没有', '进行', '施工']"
1781,"['应选', '用', '填料']"
1782,"['施工', '而', '未加', '块石', '充填']"
1783,"['时', '使用', '完全', '不符']"
1784,"['中', '注明', '事项', '参见', '挡土墙', '图集']"
1785,"['均', '不符合', '图集', '规定']"
1786,['在']
1787,"['没有', '提供', '正规', '图纸']"
1788,"['没有', '专家', '进行', '论证']"
1789,"['没有', '情况下', '允许', '施工']"
1790,"['对', '没有']"
1791,"['未进行', '制止']"
1792,"['没有', '要求']"
1793,['在']
1794,"['没有', '发现', '安全隐患']"
1795,"['致使', '出现', '2.27米', '误差']"
1796,"['质量', '未达到', '情况下']"
1797,"['通过', '公司', '阶段性验收']"
1798,['吉林新洋丰肥业有限公司']
1799,"['必须', '遵守', '规定']"
1800,"['保证', '建设工程安全生产']"
1801,"['依法', '承担', '建设工程安全生产', '责任']"
1802,"[']', '规定']"
1803,"['应', '承担', '安全管理', '职责']"
1804,"['严格', '审核', '把关']"
1805,"['不是', '扶余', '市建筑工程有限责任公司', '进行', '施工', '情况下']"
1806,"['没有', '安排', '项目管理', '人员', '进行', '跟踪', '管理']"
1807,"['进行', '检查']"
1808,"['及', '技术交底']"
1809,['事故中间接原因']
1810,"['没有', '禁止', '施工单位']"
1811,"['禁止', '允许', '名义承揽', '工程']"
1812,"[']', '规定']"
1813,"['禁止', '允许', '名义承揽', '工程']"
1814,"['单位', '出借', '相关', '手续', '使用']"
1815,"['并', '帮助', '办理', '授权', '委托书']"
1816,"['签订', '安全', '协议']"
1817,"['致使', '违规进入', '施工', '程序']"
1818,"['市建筑工程有限责任公司', '没有', '应当']"
1819,"['施工', '负责']"
1820,"['落实', '和', '操作规程']"
1821,"['有效', '使用']"
1822,"['制定', '施工', '措施']"
1823,"['消除', '安全事故隐患']"
1824,"['报告', '生产安全事故']"
1825,"['应当', '设立', '安全生产', '管理机构']"
1826,"['配备', '安全生产', '管理人员']"
1827,"['没有', '配备', '及', '安全管理人员']"
1828,"['应当', '进行', '和', '培训']"
1829,"['保证', '从业人员', '具备', '安全生产', '知识']"
1830,"['熟悉', '和', '安全操作规程']"
1831,"['掌握', '安全操作技能']"
1832,"['了解', '事故应急处理', '措施']"
1833,"['知悉', '和', '义务']"
1834,['从业人员']
1835,"['不得', '上岗作业']"
1836,"['必须', '提供', '劳动防护用品']"
1837,"['并', '监督', '佩戴']"
1838,['规定']
1839,"['工人', '进行', '及', '技术交底']"
1840,"['未给', '安全防护用品']"
1841,"['应当', '编制', '用电', '方案']"
1842,"['达到', '一定', '规模', '编制', '专项施工方案']"
1843,"['并', '附具', '验算', '结果']"
1844,"['工程师', '签字', '后', '实施']"
1845,"['进行', '现场', '监督']"
1846,['土方开挖工程']
1847,"[']', '规定']"
1848,['在']
1849,"['没有', '采取', '任何安全防护', '措施']"
1850,"['也', '没有', '编制', '专项施工方案']"
1851,"['施工现场', '不具备', '安全生产', '条件']"
1852,['违规施工']
1853,['事故中间接原因']
1854,['不到位']
1855,"['没有', '办理', '质量', '和', '建筑工程施工许可证']"
1856,"['擅自', '开工', '建设', '失察']"
1857,"['排查', '不认真']"
1858,"['没有', '检查和', '发现']"
1859,"['监管', '不到位']"
1860,"['未认真履行', '管', '必管', '安全', '原则']"
1861,"['厂区围墙施工', '进行', '安全检查']"
1862,"['安全生产', '主体责任']"
1863,['督促']
1864,"['政府', '未认真履行', '管理', '安全监管职责']"
1865,"['监管', '不到位']"
1866,"['11', '日']"
1867,"['副镇长王永志', '带领', '相关', '站', '进行', '安全检查']"
1868,"['未及时', '排查', '出', '安全隐患']"
1869,"['自身', '缺乏', '安全意识']"
1870,"['安全', '注意', '义务']"
1871,"['责任', '不落实']"
1872,"['项目部', '没有', '配备', '施工作业', '现场']"
1873,"['公司', '委派', '项目经理', '不具备', '相应', '资质']"
1874,"['经常', '不在', '施工现场', '履行', '工作', '职责']"
1875,"['吉建公司', '未对', '作业', '人员', '进行', '和', '技术交底']"
1876,"['李伟峰', '违章指挥']"
1877,"['在', '情况下']"
1878,"['安排', '施工人员', '带电作业']"
1879,"['李伟峰', '未对', '人员', '进行', '及', '技术交底']"
1880,"['致使', '冒险', '作业']"
1881,"['现场', '安全管理混乱']"
1882,"['施工现场', '没有', '采取有效', '防护', '措施']"
1883,"['工人', '安全意识淡薄']"
1884,"['没有', '按规定', '佩戴安全带']"
1885,"['没有', '履行', '安全生产', '职责']"
1886,"['隐患排查', '不到位']"
1887,"['能', '及时发现']"
1888,"['主体责任', '落实', '不到位']"
1889,['不彻底']
1890,"['未在', '有', '坠落', '危险', '部位', '设置', '警示标示']"
1891,"['未采取', '措施', '是']"
1892,"['主体责任', '落实', '不到位']"
1893,"['规章制度', '不健全']"
1894,['不到位']
1895,"['安全管理', '不得力']"
1896,['松原市松韵房地产开发']
1897,"['编制', '组织', '设计']"
1898,"['没有', '是否', '有', '司索操作证']"
1899,"['配发', '安全劳动防护用品']"
1900,"['没有', '进行', '和', '安全技术交底']"
1901,"['没有', '指派', '安全管理人员', '进行', '安全管理']"
1902,"['违反', '起重机械安全规程']"
1903,"['安全', '要求', '指挥', '信号', '应']"
1904,"['一般', '规定']"
1905,"['参加', '取得', '合格证', '后方']"
1906,"['.', '4']"
1907,"['必须', '穿', '防滑鞋']"
1908,"['戴', '高处作业', '应', '佩戴安全带']"
1909,"['吊装作业现场', '不具备', '吊装作业', '情况下']"
1910,"['严重', '违规作业']"
1911,['不够']
1912,"['管理制度', '不完善']"
1913,"['责任制', '不健全']"
1914,"['导致', '无章可循']"
1915,"['物业', '经理陈晶梅']"
1916,"['规定', '制定', '维修', '方案']"
1917,"['操作规程', '不健全']"
1918,"['责任制', '落实', '不到位']"
1919,"['安全管理', '不到位']"
1920,"['安全教育培训', '不到位']"
1921,"['从业人员', '安全意识淡薄']"
1922,"['缺乏', '防护', '意识']"
1923,"['未认真履行', '管', '必管', '安全', '原则']"
1924,"['进行', '安全检查', '不到位']"
1925,"['安全生产', '主体责任']"
1926,"['施工现场', '失管失察']"
1927,"['没有', '履行', '项目经理', '职责']"
1928,['一无所知']
1929,"['项目部', '管理混乱']"
1930,"['没有', '进行', '及', '安全技术交底']"
1931,"['配发', '安全带']"
1932,"['又', '没有', '认真', '督促']"
1933,"['监理单位', '通知', '停工放假']"
1934,"['下达', '停工通知单']"
1935,"['没有', '安排', '管理人员']"
1936,"['管理', '失控']"
1937,"['工作', '失管']"
1938,"['虽然', '有', '专项', '方案']"
1939,"['没有', '进行', '施工']"
1940,"['编制', '完成', '没有', '情况']"
1941,"['导致', '方案', '没有', '发挥作用']"
1942,"['安全隐患排查', '不到位']"
1943,"['没有', '发现', '安全隐患']"
1944,"['工人', '三违', '检查', '不细致']"
1945,"['没有', '发现', '安装', '违章操作', '现象']"
1946,"['请示', '副总经理贾', '中学', '承包', '给', '景永志', '个人']"
1947,['景永志']
1948,"['公司', '审查', '资质', '不严']"
1949,"['既', '没有', '变更', '提出异议']"
1950,"['又', '没有', '部分', '包', '单项工程']"
1951,"['没有', '配备', '安全管理人员']"
1952,"['齐', '情况下']"
1953,"['未按照', '进行', '违章作业']"
1954,"['主体责任', '不落实']"
1955,"['安全管理', '不到位']"
1956,"['培训', '不足']"
1957,"['未能', '严格执行', '安全教育培训', '制度']"
1958,"['进行', '和', '培训']"
1959,"['鸡西跃进家园二期项目部', '未按照规定', '擅自', '拆除', '临时', '防护']"
1960,"['落实', '不到位']"
1961,['未尽']
1962,"['不能', '及时发现', '制止', '违章违规行为']"
1963,"['未能', '落实', '保障', '措施']"
1964,"['监理单位', '审批']"
1965,"['负责人', '未及时发现', '消除', '开关', '箱']"
1966,"['未能', '有效', '落实']"
1967,"['委派', '负责人', '未取得', '相应', '执业资格']"
1968,"['安全生产', '管理人员']"
1969,"['未能', '依法', '履行监理职责']"
1970,"['发现', '负责人', '未取得', '相应', '执业资格']"
1971,"['安全隐患', '后']"
1972,"['措施', '履行监理职责']"
1973,"['主体责任', '落实', '不到位']"
1974,"['和', '安全操作规程']"
1975,"['执行', '不到位']"
1976,"['仓下出料', '口', '排堵作业', '安全操作规程', '流程', '不明确']"
1977,"['入仓作业', '安全管理']"
1978,"['安全管理制度', '执行']"
1979,"['培训', '不到位']"
1980,"['未做到', '保证']"
1981,"['熟悉', '和', '安全操作规程']"
1982,"['和', '督促', '从业人员', '严格执行', '和', '安全操作规程']"
1983,"['内容', '设置']"
1984,"['方式', '方法']"
1985,"['方面', '存在', '和', '不足']"
1986,"['排查治理', '不到位']"
1987,"['未及时发现', '并', '消除', '安全生产', '事故隐患']"
1988,"['⑦', '不全面']"
1989,['不规范']
1990,"['公司', '开展', '日常安全检查', '不到位']"
1991,"['开展', '安全检查', '流于形式']"
1992,"['项目', '不全']"
1993,"['记录', '不规范']"
1994,"['未能及时发现', '并', '制止']"
1995,"['内容', '不具体']"
1996,['记录不全']
1997,"['公司', '存在', '危险', '因素', '安全警示标识', '缺失']"
1998,"['禁止', '擅自', '进入', '设备', '进出口']"
1999,"['⑩', '设置', '安全警示标志']"
2000,"['公司', '存在', '专职安全员', '不在', '管理', '岗位', '问题']"
2001,"['实际', '从事', '人员', '不足']"
2002,"['现场', '操作', '观念', '淡薄']"
2003,"['自我防范意识', '差']"
2004,"['违反', '和', '安全操作规程']"
2005,"['在', '和', '批准']"
2006,['情况下']
2007,"['擅自', '进入', '仓内', '进行', '排堵作业']"
2008,"['刘明新', '违章作业']"
2009,"['未佩戴', '使用', '安全防护用品']"
2010,['安全意识淡薄']
2011,"['缺乏', '防护', '意识']"
2012,"['解', '情况下']"
2013,"['人员', '进行', '施工作业']"
2014,"['和', '安全操作规程']"
2015,"['施工', '安全措施']"
2016,"['从事', '建筑物', '拆除', '作业']"
2017,"['施工作业人员', '未按规定', '进行', '和', '培训']"
2018,"['使用', '安全防护用品', '施工作业人员', '上岗作业']"
2019,"['未有效', '制止', '纠正', '违章操作', '行为']"
2020,"['主体责任', '落实', '不到位']"
2021,"['发包', '给', '安全生产', '条件', '个人']"
2022,"['项目', '未签订', '安全管理协议']"
2023,"['未明确', '约定', '各自', '安全生产管理职责']"
2024,"['来', '施工作业人员']"
2025,"['管理', '不到位']"
2026,"['培训', '缺失']"
2027,"['迟维国', '进行', '和', '培训']"
2028,"['不符合规定', '要求']"
2029,"['进行', '危险', '作业']"
2030,"['专人', '进行', '现场', '安全管理']"
2031,"['责任制', '不规范']"
2032,"['落实', '不到位']"
2033,"['缺少', '制约', '机制']"
2034,"['存在', '缺位', '问题']"
2035,"['机构', '不健全']"
2036,"['长期', '不在', '项目部', '负责', '现场', '管理', '人均', '无安全管理资质']"
2037,"['导致', '安全管理', '流于形式']"
2038,"['具体表现', '为', '是']"
2039,"['责任制', '得不到', '落实']"
2040,['不及时']
2041,"['程序', '不符合要求']"
2042,"['没有', '进行', '交底']"
2043,"['施工人员', '违章作业']"
2044,"['使', '得不到']"
2045,"['得不到', '及时', '整改']"
2046,"['安全检查', '不到位']"
2047,"['擅自', '拆除', '影响', '施工', '不能', '及时发现']"
2048,"['未做到', '组织', '检查和验收']"
2049,"['脚手架', '工程']"
2050,"['未经', '验收', '接受']"
2051,"['施工人员', '上架施工']"
2052,"['导致', '发生', '事故']"
2053,"['发生', '负有责任']"
2054,"['幕墙资质', '不具备', '工程', '等级', '要求']"
2055,"['项目部', '没有', '组织', '机构']"
2056,"['没有', '设置']"
2057,"['没有', '安全生产', '责任制']"
2058,"['没有', '三级安全教育', '记录']"
2059,"['没有', '安全技术交底', '资料']"
2060,"['没有', '安全检查验收', '记录']"
2061,"['项目经理', '不在', '现场']"
2062,"['导致', '项目', '安全管理混乱']"
2063,"['擅自', '拆除', '影响', '施工', '进行']"
2064,"['虽', '进行', '整改', '但', '整改', '不彻底']"
2065,"['没有', '做到', '进行', '例行', '检查']"
2066,"['就', '安排', '施工人员', '上架施工']"
2067,"['更为严重', '是']"
2068,"['脚手架', '工程']"
2069,"['未经', '验收', '接受']"
2070,"['施工人员', '上架施工']"
2071,"['导致', '发生', '事故']"
2072,"['发生', '负有责任']"
2073,"['延边', '肢解', '工程']"
2074,"['发包', '给', '、', '资质', '和', '个人']"
2075,"['破坏', '管理', '关系']"
2076,"['没有', '履行', '管理', '职责']"
2077,['在']
2078,"['长治装饰', '并入', '北京', '幕墙项目部', '进行', '管理']"
2079,"['扰乱', '管理', '秩序']"
2080,"['且', '未对', '安全管理', '进行', '监督']"
2081,"['提出', '安全隐患整改', '汇报']"
2082,"['未及时', '督促', '隐患', '单位', '及时', '整改']"
2083,"['发生', '负有责任']"
2084,"['存在', '安全隐患']"
2085,"['两次', '发出', '隐患整改', '通知单']"
2086,"['未见整改', '签字']"
2087,"['责令', '限期整改']"
2088,"['未见', '回复']"
2089,"['没有', '及时', '督促', '施工单位']"
2090,"['拒', '情况下']"
2091,['汇报']
2092,"['但', '未向', '主管部门', '汇报']"
2093,"['发生', '负有责任']"
2094,"['延边元森建筑工程有限公司', '做', '缺乏', '协调', '管理']"
2095,"['进行', '验收', '情况下']"
2096,"['脚手架', '进行', '保温', '作业']"
2097,"['下达', '不足', '限期责令', '情况下']"
2098,"['没有', '整改意见', '反馈']"
2099,"['发生', '负有责任']"
2100,"['管理', '处于', '1', '日', '下达', '整改通知书']"
2101,"['进行', '复查', '验收']"
2102,"['发现', '隐患整改', '不彻底']"
2103,"['要求', '继续']"
2104,"['直至', '发生', '事故']"
2105,"['没有', '及时', '进行', '监督']"
2106,"['发生', '负有责任']"
2107,"['违法从事', '登高架设']"
2108,"['国家有关', '规定', '作业', '培训']"
2109,"['取得', '相应', '资格']"
2110,['上岗作业']
2111,"['培训', '缺失']"
2112,"['观念', '淡薄']"
2113,"['自我防范意识', '差']"
2114,"['工作岗位', '存在', '缺乏', '了解']"
2115,"['没能', '及时发现', '生产安全事故隐患']"
2116,"['钢结构施工', '负责人蔡强']"
2117,"['从事', '经营', '活动']"
2118,"['不具备', '国家', '规定']"
2119,"['和', '操作规程']"
2120,"['人员', '进行', '和', '培训']"
2121,['施工前']
2122,"['没有', '制定']"
2123,"['没有', '进行', '安全技术交底']"
2124,"['施工现场', '安排', '专门', '人员', '进行', '现场', '安全管理']"
2125,"['安全管理', '缺失']"
